name,window.start,window.end,minutes,cpuCores,cpuCoreRequestAverage,cpuCoreUsageAverage,cpuCoreHours,cpuCost,cpuCostAdjustment,cpuEfficiency,gpuCount,gpuHours,gpuCost,gpuCostAdjustment,networkTransferBytes,networkReceiveBytes,networkCost,networkCostAdjustment,loadBalancerCost,loadBalancerCostAdjustment,pvBytes,pvByteHours,pvCost,pvCostAdjustment,ramBytes,ramByteRequestAverage,ramByteUsageAverage,ramByteHours,ramCost,ramCostAdjustment,ramEfficiency,sharedCost,externalCost,totalCost,totalEfficiency,rawAllocationOnly,properties.cluster,properties.container,properties.namespace,properties.pod,properties.node,properties.controller,properties.controllerKind,properties.providerID
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000319,0.0,0.001279,0.000319,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,2714365.522543,5112157.276632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22349858.133333,0.0,34391313.066667,22349858.133333,1.6e-05,0.0,1.0,0.0,0.0,1.8e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002692,0.025,0.000125,0.0,0.1077,0.0,0.0,0.0,0.0,364483714.591165,359225607.297343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24578833.066667,0.0,33519001.6,24578833.066667,1.5e-05,0.0,1.0,0.0,0.0,0.00014,0.2052,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
aws-node-bpxrs,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002672,0.025,0.000276,0.0,0.106897,0.0,0.0,0.0,0.0,135028300.013257,133324092.070426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23030033.066667,0.0,42510540.8,23030033.066667,3.2e-05,0.0,1.0,0.0,0.0,0.000307,0.199016,,cluster-one,aws-node,kube-system,aws-node-bpxrs,ip-192-168-38-173.ec2.internal,aws-node,daemonset,i-05e2ca5c74405b126
aws-node-c4b4l,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002778,0.025,0.000142,0.0,0.111101,0.0,0.0,0.0,0.0,39075597.293535,34710741.905012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23387477.333333,0.0,37426653.866667,23387477.333333,1.7e-05,0.0,1.0,0.0,0.0,0.000158,0.204032,,cluster-one,aws-node,kube-system,aws-node-c4b4l,ip-192-168-98-93.ec2.internal,aws-node,daemonset,i-07669448a2765f8ec
aws-node-jh8kp,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002798,0.025,0.000415,0.0,0.111921,0.0,0.0,0.0,0.0,250870368.721548,243306190.630611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43166958.933333,0.0,43526485.333333,43166958.933333,8.9e-05,0.0,1.0,0.0,0.0,0.000504,0.269386,,cluster-one,aws-node,kube-system,aws-node-jh8kp,ip-192-168-93-104.ec2.internal,aws-node,daemonset,i-049e2073289546110
aws-node-wxkbr,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002608,0.025,0.000324,0.0,0.104321,0.0,0.0,0.0,0.0,10064375.578192,8050135.543867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40533230.933333,0.0,40535244.8,40533230.933333,6.6e-05,0.0,1.0,0.0,0.0,0.00039,0.255111,,cluster-one,aws-node,kube-system,aws-node-wxkbr,ip-192-168-68-116.ec2.internal,aws-node,daemonset,i-030361cff17caf844
aws-node-zhgvj,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.025,0.025,0.002786,0.025,0.000415,0.0,0.111424,0.0,0.0,0.0,0.0,64117920.927064,57678680.165928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40163328.0,0.0,53544413.866667,40163328.0,8.3e-05,0.0,1.0,0.0,0.0,0.000498,0.259845,,cluster-one,aws-node,kube-system,aws-node-zhgvj,ip-192-168-36-153.ec2.internal,aws-node,daemonset,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-4qwfc,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.001107,0.1,0.001659,0.0,0.011075,0.0,0.0,0.0,0.0,1540412.279064,784388.523456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20143581.866667,73400320.0,0.000152,0.0,0.274435,0.0,0.0,0.001811,0.033178,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-4qwfc,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-jzx6m,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.001126,0.1,0.001659,0.0,0.011258,0.0,0.0,0.0,0.0,1547510.976125,782865.54438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20573798.4,73400320.0,0.000152,0.0,0.280296,0.0,0.0,0.001811,0.033838,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-jzx6m,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-4tbz4,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000552,0.0,0.001231,0.000552,9e-06,0.0,1.0,0.0,0.0,0.0,0.0,677321.639076,1717724.583322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46716996.266667,0.0,63048226.133333,46716996.266667,9.7e-05,0.0,1.0,0.0,0.0,0.000106,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-4tbz4,ip-192-168-36-153.ec2.internal,ebs-csi-controller,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-c2s7k,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.003002,0.0,0.003273,0.003002,5e-05,0.0,1.0,0.0,0.0,0.0,0.0,3314480.238589,6051183.075853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83980936.533333,0.0,86136012.8,83980936.533333,0.000174,0.0,1.0,0.0,0.0,0.000224,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-28d9s,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,6.3e-05,0.0,0.000467,6.3e-05,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,170448.096042,163437.682536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16388608.0,0.0,28539767.466667,16388608.0,2.3e-05,0.0,1.0,0.0,0.0,2.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-28d9s,ip-192-168-38-173.ec2.internal,ebs-csi-node,daemonset,i-05e2ca5c74405b126
ebs-csi-node-79l7n,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,8.7e-05,0.0,0.000352,8.7e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166919.031424,166941.452943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14273774.933333,0.0,22183116.8,14273774.933333,1e-05,0.0,1.0,0.0,0.0,1.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-79l7n,ip-192-168-98-93.ec2.internal,ebs-csi-node,daemonset,i-07669448a2765f8ec
ebs-csi-node-cj84q,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000361,0.0,0.000376,0.000361,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,165201.393337,168783.67934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31514453.333333,0.0,31846809.6,31514453.333333,6.5e-05,0.0,1.0,0.0,0.0,7.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-cj84q,ip-192-168-93-104.ec2.internal,ebs-csi-node,daemonset,i-049e2073289546110
ebs-csi-node-ggdfj,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000163,0.0,0.000338,0.000163,3e-06,0.0,1.0,0.0,0.0,0.0,0.0,167288.645709,166366.659232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17443737.6,0.0,22902306.133333,17443737.6,3.6e-05,0.0,1.0,0.0,0.0,3.9e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-ggdfj,ip-192-168-36-153.ec2.internal,ebs-csi-node,daemonset,i-0fa94b0f04cbcc960
ebs-csi-node-qtqbg,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000178,0.0,0.000373,0.000178,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,163667.983173,170791.841667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23077990.4,0.0,30442973.866667,23077990.4,1.4e-05,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-qtqbg,ip-192-168-31-75.ec2.internal,ebs-csi-node,daemonset,i-01f906f4a51f54699
ebs-csi-node-xghmq,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000401,0.0,0.000404,0.000401,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,170932.684217,162557.141963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25955362.133333,0.0,25956010.666667,25955362.133333,4.2e-05,0.0,1.0,0.0,0.0,4.7e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-xghmq,ip-192-168-68-116.ec2.internal,ebs-csi-node,daemonset,i-030361cff17caf844
eks-sample-linux-deployment1-7899f64c5f-hck7c,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607240.533333,0.0,3555328.0,2607240.533333,5e-06,0.0,1.0,0.0,0.0,5e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-hck7c,ip-192-168-36-153.ec2.internal,eks-sample-linux-deployment1,deployment,i-0fa94b0f04cbcc960
eks-sample-linux-deployment1-7899f64c5f-nfflg,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269802.666667,0.0,3411968.0,3269802.666667,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-nfflg,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
eks-sample-linux-deployment1-7899f64c5f-td7k7,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100262.4,0.0,3444736.0,3100262.4,6e-06,0.0,1.0,0.0,0.0,6e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-td7k7,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
kube-proxy-7csqh,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.000241,0.1,0.001296,0.0,0.002409,0.0,0.0,0.0,0.0,10080989.518703,8061502.398493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000750.933333,0.0,16000682.666667,16000750.933333,2.6e-05,0.0,1.0,0.0,0.0,0.001322,0.021949,,cluster-one,kube-proxy,kube-system,kube-proxy-7csqh,ip-192-168-68-116.ec2.internal,kube-proxy,daemonset,i-030361cff17caf844
kube-proxy-8mwg9,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.000242,0.1,0.001659,0.0,0.002422,0.0,0.0,0.0,0.0,250924560.77593,243358825.932827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18723874.133333,0.0,19040665.6,18723874.133333,3.9e-05,0.0,1.0,0.0,0.0,0.001698,0.025204,,cluster-one,kube-proxy,kube-system,kube-proxy-8mwg9,ip-192-168-93-104.ec2.internal,kube-proxy,daemonset,i-049e2073289546110
kube-proxy-hf45k,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.000248,0.1,0.001103,0.0,0.002483,0.0,0.0,0.0,0.0,134374225.416372,132675316.275712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9446536.533333,0.0,17439539.2,9446536.533333,1.3e-05,0.0,1.0,0.0,0.0,0.001116,0.01411,,cluster-one,kube-proxy,kube-system,kube-proxy-hf45k,ip-192-168-38-173.ec2.internal,kube-proxy,daemonset,i-05e2ca5c74405b126
kube-proxy-thb7s,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.000224,0.1,0.000566,0.0,0.00224,0.0,0.0,0.0,0.0,39069891.799037,34694537.017793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8579310.933333,0.0,13199701.333333,8579310.933333,6e-06,0.0,1.0,0.0,0.0,0.000572,0.01281,,cluster-one,kube-proxy,kube-system,kube-proxy-thb7s,ip-192-168-98-93.ec2.internal,kube-proxy,daemonset,i-07669448a2765f8ec
kube-proxy-vfcw8,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.00021,0.1,0.000499,0.0,0.002101,0.0,0.0,0.0,0.0,363485117.689276,358216243.206971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15380002.133333,0.0,20511197.866667,15380002.133333,1e-05,0.0,1.0,0.0,0.0,0.000508,0.02089,,cluster-one,kube-proxy,kube-system,kube-proxy-vfcw8,ip-192-168-31-75.ec2.internal,kube-proxy,daemonset,i-01f906f4a51f54699
kube-proxy-vk2db,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.1,0.1,0.000223,0.1,0.001659,0.0,0.002232,0.0,0.0,0.0,0.0,64134691.993152,57693955.578974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10611063.466667,0.0,14469393.066667,10611063.466667,2.2e-05,0.0,1.0,0.0,0.0,0.001681,0.015274,,cluster-one,kube-proxy,kube-system,kube-proxy-vk2db,ip-192-168-36-153.ec2.internal,kube-proxy,daemonset,i-0fa94b0f04cbcc960
kubecost-cost-analyzer-f6554499b-6qspl,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.21,0.21,0.003088,0.21,0.003485,0.0,0.014703,0.0,0.0,0.0,0.0,4662069.418065,5471440.786189,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,197920665.6,115343360.0,188637184.0,197920665.6,0.00041,0.0,1.63544,0.0,0.0,0.005619,0.185298,,cluster-one,,kubecost,kubecost-cost-analyzer-f6554499b-6qspl,ip-192-168-36-153.ec2.internal,kubecost-cost-analyzer,deployment,i-0fa94b0f04cbcc960
kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.21,0.21,0.002827,0.21,0.001189,0.0,0.013462,0.0,0.0,0.0,0.0,3897411.46051,6185566.654427,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,127378124.8,115343360.0,112915933.866667,127378124.8,9e-05,0.0,0.978955,0.0,0.0,0.003004,0.081406,,cluster-one,,kubecost-eks,kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,ip-192-168-98-93.ec2.internal,kubecost-eks-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000256,0.0,0.00203,0.000256,3e-06,0.0,1.0,0.0,0.0,0.0,0.0,117423154.886765,6147325.903378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737412.266667,0.0,13264349.866667,7737412.266667,1.1e-05,0.0,1.0,0.0,0.0,1.3e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks,kubecost-eks-kube-state-metrics-f6d56f59d-bsgnc,ip-192-168-38-173.ec2.internal,kubecost-eks-kube-state-metrics,deployment,i-05e2ca5c74405b126
kubecost-eks-prometheus-server-dccbc55fd-dpzv9,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.009901,0.0,0.022669,0.009901,4.9e-05,0.0,1.0,0.0,0.0,0.0,0.0,25465571.372128,136453952.362138,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,206172125.866667,0.0,278510933.333333,206172125.866667,0.000128,0.0,1.0,0.0,0.0,0.001902,1.0,,cluster-one,,kubecost-eks,kubecost-eks-prometheus-server-dccbc55fd-dpzv9,ip-192-168-31-75.ec2.internal,kubecost-eks-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.21,0.21,0.002819,0.21,0.001189,0.0,0.013426,0.0,0.0,0.0,0.0,3545357.71618,5886824.434927,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,126807415.466667,115343360.0,106361582.933333,126807415.466667,9e-05,0.0,0.92213,0.0,0.0,0.003004,0.077107,,cluster-one,,kubecost-eks2,kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,ip-192-168-98-93.ec2.internal,kubecost-eks2-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000815,0.0,0.001918,0.000815,4e-06,0.0,1.0,0.0,0.0,0.0,0.0,117083285.861494,6317455.976675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12279057.066667,0.0,17133568.0,12279057.066667,8e-06,0.0,1.0,0.0,0.0,1.2e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks2,kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,ip-192-168-31-75.ec2.internal,kubecost-eks2-kube-state-metrics,deployment,i-01f906f4a51f54699
kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.003708,0.0,0.009051,0.003708,1.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,5744027.394159,135878754.131764,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,161870609.066667,0.0,219140573.866667,161870609.066667,0.000101,0.0,1.0,0.0,0.0,0.001844,1.0,,cluster-one,,kubecost-eks2,kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,ip-192-168-31-75.ec2.internal,kubecost-eks2-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-grafana-7d55ff845d-wnpjj,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.001739,0.0,0.003384,0.001739,2.9e-05,0.0,1.0,0.0,0.0,0.0,0.0,876004.547223,31161601.829781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93469422.933333,0.0,120661060.266667,93469422.933333,0.000194,0.0,1.0,0.0,0.0,0.000222,1.0,,cluster-one,,kubecost,kubecost-grafana-7d55ff845d-wnpjj,ip-192-168-36-153.ec2.internal,kubecost-grafana,deployment,i-0fa94b0f04cbcc960
kubecost-kube-state-metrics-59fd4555f4-qh4wp,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.001863,0.0,0.001914,0.001863,3.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,116664932.31161,6221101.257135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12843622.4,0.0,12951552.0,12843622.4,2.7e-05,0.0,1.0,0.0,0.0,5.8e-05,1.0,,cluster-one,kube-state-metrics,kubecost,kubecost-kube-state-metrics-59fd4555f4-qh4wp,ip-192-168-93-104.ec2.internal,kubecost-kube-state-metrics,deployment,i-049e2073289546110
kubecost-prometheus-node-exporter-2q7kq,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000155,0.0,0.001402,0.000155,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,39119162.313276,34730011.243604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6909337.6,0.0,12012270.933333,6909337.6,5e-06,0.0,1.0,0.0,0.0,6e-06,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2q7kq,ip-192-168-98-93.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-07669448a2765f8ec
kubecost-prometheus-node-exporter-6lksp,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000672,0.0,0.001572,0.000672,1.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,64085831.113978,57631212.523706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9392503.466667,0.0,12710707.2,9392503.466667,1.9e-05,0.0,1.0,0.0,0.0,3.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.000586,0.0,0.001431,0.000586,3e-06,0.0,1.0,0.0,0.0,0.0,0.0,362775359.237751,357484888.913691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9030417.066667,0.0,12368486.4,9030417.066667,6e-06,0.0,1.0,0.0,0.0,9e-06,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
kubecost-prometheus-node-exporter-d4rxn,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.001259,0.0,0.001268,0.001259,1.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,10059596.090477,8054933.524389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14305757.866667,0.0,14304870.4,14305757.866667,2.3e-05,0.0,1.0,0.0,0.0,3.9e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-d4rxn,ip-192-168-68-116.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-030361cff17caf844
kubecost-prometheus-node-exporter-fs5xt,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.001089,0.0,0.001584,0.001089,1.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,251005769.133425,243471866.701091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10965060.266667,0.0,12706065.066667,10965060.266667,2.3e-05,0.0,1.0,0.0,0.0,4.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-fs5xt,ip-192-168-93-104.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-049e2073289546110
kubecost-prometheus-node-exporter-sdf2t,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,5.2e-05,0.0,0.001548,5.2e-05,1e-06,0.0,1.0,0.0,0.0,0.0,0.0,134380924.881963,132685106.147203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8273134.933333,0.0,15546163.2,8273134.933333,1.1e-05,0.0,1.0,0.0,0.0,1.2e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-sdf2t,ip-192-168-38-173.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-05e2ca5c74405b126
kubecost-prometheus-server-8697c46bc-5lwb8,2022-12-01 04:00:00.000,2022-12-01 05:00:00.000,60.0,0.00627,0.0,0.006532,0.00627,0.000104,0.0,1.0,0.0,0.0,0.0,0.0,4942654.849142,136413283.208091,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,210156270.933333,0.0,212156552.533333,210156270.933333,0.000435,0.0,1.0,0.0,0.0,0.002264,1.0,,cluster-one,,kubecost,kubecost-prometheus-server-8697c46bc-5lwb8,ip-192-168-93-104.ec2.internal,kubecost-prometheus-server,deployment,i-049e2073289546110
__unmounted__,2022-12-01 05:00:00.000,2022-12-01 06:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-12-01 05:00:00.000,2022-12-01 06:00:00.000,60.0,0.0006,0.0,0.000696,0.0006,1e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3075140.266667,0.0,3240550.4,3075140.266667,6e-06,0.0,1.0,0.0,0.0,0.000232,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-12-01 05:00:00.000,2022-12-01 06:00:00.000,60.0,0.000397,0.0,0.000409,0.000397,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,485960.531078,1620065.756109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29659136.0,0.0,29659136.0,29659136.0,1.8e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-12-01 05:00:00.000,2022-12-01 06:00:00.000,60.0,0.000535,0.0,0.001267,0.000535,3e-06,0.0,1.0,0.0,0.0,0.0,0.0,2711944.797547,5106605.209867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25296896.0,0.0,34493235.2,25296896.0,1.8e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-12-01 05:00:00.000,2022-12-01 06:00:00.000,60.0,0.025,0.025,0.002717,0.025,0.000125,0.0,0.108696,0.0,0.0,0.0,0.0,363309125.065134,357965129.090911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33480294.4,0.0,33479406.933333,33480294.4,2.1e-05,0.0,1.0,0.0,0.0,0.000145,0.236308,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
