name,window.start,window.end,minutes,cpuCores,cpuCoreRequestAverage,cpuCoreUsageAverage,cpuCoreHours,cpuCost,cpuCostAdjustment,cpuEfficiency,gpuCount,gpuHours,gpuCost,gpuCostAdjustment,networkTransferBytes,networkReceiveBytes,networkCost,networkCostAdjustment,loadBalancerCost,loadBalancerCostAdjustment,pvBytes,pvByteHours,pvCost,pvCostAdjustment,ramBytes,ramByteRequestAverage,ramByteUsageAverage,ramByteHours,ramCost,ramCostAdjustment,ramEfficiency,sharedCost,externalCost,totalCost,totalEfficiency,rawAllocationOnly,properties.cluster,properties.container,properties.namespace,properties.pod,properties.node,properties.controller,properties.controllerKind,properties.providerID
__unmounted__,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000695,0.0,0.000694,0.000695,1.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3172625.066667,0.0,3172966.4,3172625.066667,7e-06,0.0,1.0,0.0,0.0,0.000234,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000399,0.0,0.000398,0.000399,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,483813.448737,1600533.614489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29573120.0,0.0,29573120.0,29573120.0,1.8e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
aws-load-balancer-controller-bfbb5f4b4-zb7zd,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001273,0.0,0.001273,0.001273,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,2717577.45268,5123008.264966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34369604.266667,0.0,34366122.666667,34369604.266667,2.4e-05,0.0,1.0,0.0,0.0,3.2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-zb7zd,ip-192-168-98-93.ec2.internal,aws-load-balancer-controller,deployment,i-07669448a2765f8ec
aws-node-48dxg,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002715,0.025,0.000125,0.0,0.10859,0.0,0.0,0.0,0.0,363424578.205718,358145989.882699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33558357.333333,0.0,33556753.066667,33558357.333333,2.1e-05,0.0,1.0,0.0,0.0,0.000146,0.236473,,cluster-one,aws-node,kube-system,aws-node-48dxg,ip-192-168-31-75.ec2.internal,aws-node,daemonset,i-01f906f4a51f54699
aws-node-c4b4l,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002743,0.025,0.000142,0.0,0.109703,0.0,0.0,0.0,0.0,38981928.654056,34711921.717834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37389687.466667,0.0,37389516.8,37389687.466667,2.6e-05,0.0,1.0,0.0,0.0,0.000168,0.24974,,cluster-one,aws-node,kube-system,aws-node-c4b4l,ip-192-168-98-93.ec2.internal,aws-node,daemonset,i-07669448a2765f8ec
aws-node-jh8kp,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002784,0.025,0.000415,0.0,0.111371,0.0,0.0,0.0,0.0,250868361.713901,243322805.513993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43501909.333333,0.0,43499929.6,43501909.333333,9e-05,0.0,1.0,0.0,0.0,0.000505,0.269938,,cluster-one,aws-node,kube-system,aws-node-jh8kp,ip-192-168-93-104.ec2.internal,aws-node,daemonset,i-049e2073289546110
aws-node-vbm2d,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002896,0.025,0.00027,0.0,0.115857,0.0,0.0,0.0,0.0,135108289.765532,133310637.47118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42156544.0,0.0,42159923.2,42156544.0,5.7e-05,0.0,1.0,0.0,0.0,0.000327,0.269599,,cluster-one,aws-node,kube-system,aws-node-vbm2d,ip-192-168-62-8.ec2.internal,aws-node,daemonset,i-02d182eeac08388df
aws-node-w2j5x,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002754,0.025,0.000684,0.0,0.110145,0.0,0.0,0.0,0.0,9936307.965251,8146380.623492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40326724.266667,0.0,40325051.733333,40326724.266667,0.000138,0.0,1.0,0.0,0.0,0.000822,0.259286,,cluster-one,aws-node,kube-system,aws-node-w2j5x,ip-192-168-80-88.ec2.internal,aws-node,daemonset,i-0074731651b2958fe
aws-node-zhgvj,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.025,0.025,0.002805,0.025,0.000415,0.0,0.112207,0.0,0.0,0.0,0.0,64224713.559812,57812279.4555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53465770.666667,0.0,53461333.333333,53465770.666667,0.000111,0.0,1.0,0.0,0.0,0.000526,0.299264,,cluster-one,aws-node,kube-system,aws-node-zhgvj,ip-192-168-36-153.ec2.internal,aws-node,daemonset,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-4qwfc,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.001126,0.1,0.001659,0.0,0.011256,0.0,0.0,0.0,0.0,1557554.63616,802893.89702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,19904102.4,73400320.0,0.000152,0.0,0.271172,0.0,0.0,0.001811,0.033071,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-4qwfc,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
coredns-d5b9bfc4-jzx6m,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.001125,0.1,0.001659,0.0,0.011246,0.0,0.0,0.0,0.0,1569624.067541,802823.53978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73400320.0,73400320.0,20682342.4,73400320.0,0.000152,0.0,0.281775,0.0,0.0,0.001811,0.033951,,cluster-one,coredns,kube-system,coredns-d5b9bfc4-jzx6m,ip-192-168-36-153.ec2.internal,coredns,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-4tbz4,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001251,0.0,0.001251,0.001251,2.1e-05,0.0,1.0,0.0,0.0,0.0,0.0,682922.837877,1737819.933509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63089049.6,0.0,63101883.733333,63089049.6,0.000131,0.0,1.0,0.0,0.0,0.000151,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-4tbz4,ip-192-168-36-153.ec2.internal,ebs-csi-controller,deployment,i-0fa94b0f04cbcc960
ebs-csi-controller-649df4c499-c2s7k,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00326,0.0,0.003255,0.00326,5.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,3313149.661321,6077212.79881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86134613.333333,0.0,86131643.733333,86134613.333333,0.000178,0.0,1.0,0.0,0.0,0.000233,1.0,,cluster-one,,kube-system,ebs-csi-controller-649df4c499-c2s7k,ip-192-168-93-104.ec2.internal,ebs-csi-controller,deployment,i-049e2073289546110
ebs-csi-node-79l7n,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000355,0.0,0.000354,0.000355,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,167778.724272,166697.334595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22243737.6,0.0,22241894.4,22243737.6,1.6e-05,0.0,1.0,0.0,0.0,1.8e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-79l7n,ip-192-168-98-93.ec2.internal,ebs-csi-node,daemonset,i-07669448a2765f8ec
ebs-csi-node-cj84q,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00037,0.0,0.000372,0.00037,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,164670.28693,169636.446523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31933815.466667,0.0,31935283.2,31933815.466667,6.6e-05,0.0,1.0,0.0,0.0,7.2e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-cj84q,ip-192-168-93-104.ec2.internal,ebs-csi-node,daemonset,i-049e2073289546110
ebs-csi-node-ggdfj,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000334,0.0,0.000332,0.000334,6e-06,0.0,1.0,0.0,0.0,0.0,0.0,166946.027148,166695.696639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22798336.0,0.0,22798336.0,22798336.0,4.7e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-ggdfj,ip-192-168-36-153.ec2.internal,ebs-csi-node,daemonset,i-0fa94b0f04cbcc960
ebs-csi-node-qtqbg,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000367,0.0,0.000369,0.000367,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,162796.007015,171003.652203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30457821.866667,0.0,30456490.666667,30457821.866667,1.9e-05,0.0,1.0,0.0,0.0,2.1e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-qtqbg,ip-192-168-31-75.ec2.internal,ebs-csi-node,daemonset,i-01f906f4a51f54699
ebs-csi-node-tdvdh,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.000426,0.0,0.000427,0.000426,1.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,170922.84863,163437.658099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25766946.133333,0.0,25768004.266667,25766946.133333,8.8e-05,0.0,1.0,0.0,0.0,0.0001,1.0,,cluster-one,,kube-system,ebs-csi-node-tdvdh,ip-192-168-80-88.ec2.internal,ebs-csi-node,daemonset,i-0074731651b2958fe
ebs-csi-node-wpw48,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00047,0.0,0.000475,0.00047,5e-06,0.0,1.0,0.0,0.0,0.0,0.0,170990.135929,163345.353396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28159283.2,0.0,28175360.0,28159283.2,3.8e-05,0.0,1.0,0.0,0.0,4.3e-05,1.0,,cluster-one,,kube-system,ebs-csi-node-wpw48,ip-192-168-62-8.ec2.internal,ebs-csi-node,daemonset,i-02d182eeac08388df
eks-sample-linux-deployment1-7899f64c5f-hck7c,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3555328.0,0.0,3555328.0,3555328.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-hck7c,ip-192-168-36-153.ec2.internal,eks-sample-linux-deployment1,deployment,i-0fa94b0f04cbcc960
eks-sample-linux-deployment1-7899f64c5f-nfflg,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411968.0,0.0,3411968.0,3411968.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-nfflg,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
eks-sample-linux-deployment1-7899f64c5f-td7k7,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444736.0,0.0,3444736.0,3444736.0,7e-06,0.0,1.0,0.0,0.0,7e-06,1.0,,cluster-one,nginx,eks-sample-app1,eks-sample-linux-deployment1-7899f64c5f-td7k7,ip-192-168-93-104.ec2.internal,eks-sample-linux-deployment1,deployment,i-049e2073289546110
kube-proxy-8mwg9,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000238,0.1,0.001659,0.0,0.002376,0.0,0.0,0.0,0.0,250847156.480761,243294650.644878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18935057.066667,0.0,18934169.6,18935057.066667,3.9e-05,0.0,1.0,0.0,0.0,0.001699,0.025411,,cluster-one,kube-proxy,kube-system,kube-proxy-8mwg9,ip-192-168-93-104.ec2.internal,kube-proxy,daemonset,i-049e2073289546110
kube-proxy-bjxzf,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000249,0.1,0.002738,0.0,0.002488,0.0,0.0,0.0,0.0,9955614.188575,8128372.768813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16141277.866667,0.0,16144042.666667,16141277.866667,5.5e-05,0.0,1.0,0.0,0.0,0.002793,0.022189,,cluster-one,kube-proxy,kube-system,kube-proxy-bjxzf,ip-192-168-80-88.ec2.internal,kube-proxy,daemonset,i-0074731651b2958fe
kube-proxy-ck7ml,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000248,0.1,0.001079,0.0,0.00248,0.0,0.0,0.0,0.0,135285881.891826,133502287.721616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16757486.933333,0.0,16760558.933333,16757486.933333,2.3e-05,0.0,1.0,0.0,0.0,0.001102,0.022918,,cluster-one,kube-proxy,kube-system,kube-proxy-ck7ml,ip-192-168-62-8.ec2.internal,kube-proxy,daemonset,i-02d182eeac08388df
kube-proxy-thb7s,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000222,0.1,0.000566,0.0,0.002222,0.0,0.0,0.0,0.0,39001456.034079,34728535.283304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13112866.133333,0.0,13108155.733333,13112866.133333,9e-06,0.0,1.0,0.0,0.0,0.000576,0.018287,,cluster-one,kube-proxy,kube-system,kube-proxy-thb7s,ip-192-168-98-93.ec2.internal,kube-proxy,daemonset,i-07669448a2765f8ec
kube-proxy-vfcw8,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000219,0.1,0.000499,0.0,0.002186,0.0,0.0,0.0,0.0,363462892.86358,358185191.542447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20773341.866667,0.0,20771089.066667,20773341.866667,1.3e-05,0.0,1.0,0.0,0.0,0.000512,0.027395,,cluster-one,kube-proxy,kube-system,kube-proxy-vfcw8,ip-192-168-31-75.ec2.internal,kube-proxy,daemonset,i-01f906f4a51f54699
kube-proxy-vk2db,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.1,0.1,0.000228,0.1,0.001659,0.0,0.002278,0.0,0.0,0.0,0.0,64669441.981304,58254695.871802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14514039.466667,0.0,14513629.866667,14514039.466667,3e-05,0.0,1.0,0.0,0.0,0.001689,0.020031,,cluster-one,kube-proxy,kube-system,kube-proxy-vk2db,ip-192-168-36-153.ec2.internal,kube-proxy,daemonset,i-0fa94b0f04cbcc960
kubecost-cost-analyzer-f6554499b-6qspl,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.21,0.21,0.0032,0.21,0.003485,0.0,0.01524,0.0,0.0,0.0,0.0,4718177.839789,5923034.525958,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,233876992.0,115343360.0,188648857.6,233876992.0,0.000484,0.0,1.635542,0.0,0.0,0.005694,0.212991,,cluster-one,,kubecost,kubecost-cost-analyzer-f6554499b-6qspl,ip-192-168-36-153.ec2.internal,kubecost-cost-analyzer,deployment,i-0fa94b0f04cbcc960
kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.21,0.21,0.00278,0.21,0.001189,0.0,0.013239,0.0,0.0,0.0,0.0,3769563.782414,6136488.222481,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,166858274.133333,115343360.0,112637474.133333,166858274.133333,0.000118,0.0,0.976541,0.0,0.0,0.003032,0.100144,,cluster-one,,kubecost-eks,kubecost-eks-cost-analyzer-557ff9c85f-dpvf5,ip-192-168-98-93.ec2.internal,kubecost-eks-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks-kube-state-metrics-f6d56f59d-hbqgh,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00218,0.0,0.002214,0.00218,2.4e-05,0.0,1.0,0.0,0.0,0.0,0.0,117753912.568238,6353823.341795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12821367.466667,0.0,12823278.933333,12821367.466667,1.7e-05,0.0,1.0,0.0,0.0,4.1e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks,kubecost-eks-kube-state-metrics-f6d56f59d-hbqgh,ip-192-168-62-8.ec2.internal,kubecost-eks-kube-state-metrics,deployment,i-02d182eeac08388df
kubecost-eks-prometheus-server-dccbc55fd-dpzv9,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.022694,0.0,0.022825,0.022694,0.000113,0.0,1.0,0.0,0.0,0.0,0.0,25326823.169556,136131133.878996,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,281062195.2,0.0,280500497.066667,281062195.2,0.000175,0.0,1.0,0.0,0.0,0.002013,1.0,,cluster-one,,kubecost-eks,kubecost-eks-prometheus-server-dccbc55fd-dpzv9,ip-192-168-31-75.ec2.internal,kubecost-eks-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.21,0.21,0.0028,0.21,0.001189,0.0,0.013333,0.0,0.0,0.0,0.0,3473072.176072,5914480.935735,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,158257083.733333,115343360.0,103939072.0,158257083.733333,0.000112,0.0,0.901127,0.0,0.0,0.003026,0.089653,,cluster-one,,kubecost-eks2,kubecost-eks2-cost-analyzer-6f6b677ddb-2dvg5,ip-192-168-98-93.ec2.internal,kubecost-eks2-cost-analyzer,deployment,i-07669448a2765f8ec
kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001927,0.0,0.001927,0.001927,1e-05,0.0,1.0,0.0,0.0,0.0,0.0,116953385.379517,6320348.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16945152.0,0.0,16945152.0,16945152.0,1.1e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,kube-state-metrics,kubecost-eks2,kubecost-eks2-kube-state-metrics-6bbb7bc8f8-js6pw,ip-192-168-31-75.ec2.internal,kubecost-eks2-kube-state-metrics,deployment,i-01f906f4a51f54699
kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.009445,0.0,0.009273,0.009445,4.7e-05,0.0,1.0,0.0,0.0,0.0,0.0,5630874.400162,136599168.646718,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,222454442.666667,0.0,221889604.266667,222454442.666667,0.000138,0.0,1.0,0.0,0.0,0.00191,1.0,,cluster-one,,kubecost-eks2,kubecost-eks2-prometheus-server-5cf5d89fdf-w6ncs,ip-192-168-31-75.ec2.internal,kubecost-eks2-prometheus-server,deployment,i-01f906f4a51f54699
kubecost-grafana-7d55ff845d-wnpjj,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.003402,0.0,0.003423,0.003402,5.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,880676.797214,31487667.551258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120082670.933333,0.0,120109806.933333,120082670.933333,0.000249,0.0,1.0,0.0,0.0,0.000305,1.0,,cluster-one,,kubecost,kubecost-grafana-7d55ff845d-wnpjj,ip-192-168-36-153.ec2.internal,kubecost-grafana,deployment,i-0fa94b0f04cbcc960
kubecost-kube-state-metrics-59fd4555f4-qh4wp,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00192,0.0,0.001925,0.00192,3.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,116722759.401325,6242431.663957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12898304.0,0.0,12898304.0,12898304.0,2.7e-05,0.0,1.0,0.0,0.0,5.9e-05,1.0,,cluster-one,kube-state-metrics,kubecost,kubecost-kube-state-metrics-59fd4555f4-qh4wp,ip-192-168-93-104.ec2.internal,kubecost-kube-state-metrics,deployment,i-049e2073289546110
kubecost-prometheus-node-exporter-2q7kq,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001374,0.0,0.001393,0.001374,8e-06,0.0,1.0,0.0,0.0,0.0,0.0,38942540.214137,34685147.40955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11905092.266667,0.0,11906867.2,11905092.266667,8e-06,0.0,1.0,0.0,0.0,1.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-2q7kq,ip-192-168-98-93.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-07669448a2765f8ec
kubecost-prometheus-node-exporter-6lksp,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001518,0.0,0.001559,0.001518,2.5e-05,0.0,1.0,0.0,0.0,0.0,0.0,64202300.365728,57800324.449752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12477781.333333,0.0,12438937.6,12477781.333333,2.6e-05,0.0,1.0,0.0,0.0,5.1e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-6lksp,ip-192-168-36-153.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0fa94b0f04cbcc960
kubecost-prometheus-node-exporter-bpx5d,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001405,0.0,0.001426,0.001405,7e-06,0.0,1.0,0.0,0.0,0.0,0.0,363132593.38209,357852225.229397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12425011.2,0.0,12435182.933333,12425011.2,8e-06,0.0,1.0,0.0,0.0,1.5e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bpx5d,ip-192-168-31-75.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-01f906f4a51f54699
kubecost-prometheus-node-exporter-bsq6t,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001377,0.0,0.001386,0.001377,3.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,9952666.368824,8136504.680868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14210321.066667,0.0,14212642.133333,14210321.066667,4.9e-05,0.0,1.0,0.0,0.0,8.6e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-bsq6t,ip-192-168-80-88.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-0074731651b2958fe
kubecost-prometheus-node-exporter-fs5xt,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.00158,0.0,0.001572,0.00158,2.6e-05,0.0,1.0,0.0,0.0,0.0,0.0,250834481.342463,243281213.664258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12847820.8,0.0,12866696.533333,12847820.8,2.7e-05,0.0,1.0,0.0,0.0,5.3e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-fs5xt,ip-192-168-93-104.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-049e2073289546110
kubecost-prometheus-node-exporter-z6sfp,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.001629,0.0,0.001701,0.001629,1.8e-05,0.0,1.0,0.0,0.0,0.0,0.0,135185142.316738,133372762.684163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15566438.4,0.0,15568281.6,15566438.4,2.1e-05,0.0,1.0,0.0,0.0,3.9e-05,1.0,,cluster-one,prometheus-node-exporter,kubecost,kubecost-prometheus-node-exporter-z6sfp,ip-192-168-62-8.ec2.internal,kubecost-prometheus-node-exporter,daemonset,i-02d182eeac08388df
kubecost-prometheus-server-8697c46bc-5lwb8,2022-11-29 00:00:00.000,2022-11-29 01:00:00.000,60.0,0.006598,0.0,0.006582,0.006598,0.000109,0.0,1.0,0.0,0.0,0.0,0.0,4951153.537024,135664994.934559,0.0,0.0,0.0,0.0,33796463968.52459,33796463968.52459,0.001725,0.0,218854434.133333,0.0,218862114.133333,218854434.133333,0.000453,0.0,1.0,0.0,0.0,0.002287,1.0,,cluster-one,,kubecost,kubecost-prometheus-server-8697c46bc-5lwb8,ip-192-168-93-104.ec2.internal,kubecost-prometheus-server,deployment,i-049e2073289546110
__unmounted__,2022-11-29 01:00:00.000,2022-11-29 02:00:00.000,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450055696.786886,3450055696.786886,0.000176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000176,0.0,,cluster-one,__unmounted__,__unmounted__,__unmounted__,,,,
app,2022-11-29 01:00:00.000,2022-11-29 02:00:00.000,60.0,0.000696,0.0,0.000697,0.000696,1.2e-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4224557996.065574,4224557996.065574,0.000216,0.0,3138969.6,0.0,3138150.4,3138969.6,7e-06,0.0,1.0,0.0,0.0,0.000234,1.0,,cluster-one,app,default,app,ip-192-168-93-104.ec2.internal,,,i-049e2073289546110
aws-load-balancer-controller-bfbb5f4b4-sv6vd,2022-11-29 01:00:00.000,2022-11-29 02:00:00.000,60.0,0.000393,0.0,0.000394,0.000393,2e-06,0.0,1.0,0.0,0.0,0.0,0.0,479992.947553,1600059.561533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29573120.0,0.0,29573120.0,29573120.0,1.8e-05,0.0,1.0,0.0,0.0,2e-05,1.0,,cluster-one,aws-load-balancer-controller,kube-system,aws-load-balancer-controller-bfbb5f4b4-sv6vd,ip-192-168-31-75.ec2.internal,aws-load-balancer-controller,deployment,i-01f906f4a51f54699
